,AG_RTD_TEMP_GLASS_START,AG_RTD_TEMP_GLASS_END,AG_RTD_TEMP_WALL_START,AG_RTD_TEMP_WALL_MAX,AG_RTD_PRES_START,AG_RTD_PRES_END,AG_RTD_TEMP_GLASS_OUT,AG_RTD_TEMP_HOOD_START,BUS_DEVELOP_TEMP_OVEN1,BUS_DEVELOP_TEMP_OVEN2,BUS_DEVELOP_TEMP_OVEN3,BUS_DEVELOP_TEMP_TANK1,BUS_DEVELOP_PH_TANK1.1,BUS_DEVELOP_TEMP_TANK2,BUS_DEVELOP_PH_TANK1.2,BUS_DEVELOP_TEMP_TANK3,BUS_DEVELOP_PRES2,BUS_DEVELOP_PRES3,PHOS_G_DRY_TEMP_GLASS_START,PHOS_G_DRY_TEMP_GLASS_END,PHOS_G_DRY_TEMP_WALL_START,PHOS_G_DRY_PRES_START,PHOS_G_DRY_PRES_END,PHOS_G_DRY_TEMP_GLASS_OUT,PHOS_G_DRY_TEMP_HOOD_MAX,PHOS_FIRE_TEMP_HEAT_CH01,PHOS_FIRE_TEMP_HEAT_CH02,PHOS_FIRE_TEMP_HEAT_CH03,PHOS_FIRE_TEMP_HEAT_CH04,PHOS_FIRE_TEMP_KEEP_CH01,PHOS_FIRE_TEMP_KEEP_CH02,PHOS_FIRE_TEMP_KEEP_CH03,PHOS_FIRE_TEMP_KEEP_CH04,PHOS_FIRE_TEMP_ANEAL_CH01,PHOS_FIRE_TEMP_ANEAL_CH03,PHOS_FIRE_TEMP_ANEAL_CH04,PHOS_FIRE_EXHAUST_HEAT1,PHOS_FIRE_EXHAUST_HEAT2,PHOS_FIRE_EXHAUST_HEAT3,PHOS_FIRE_EXHAUST_HEAT4,DIELEC_FIRE_TEMP_HEAT1_CH01,DIELEC_FIRE_TEMP_HEAT1_CH02,DIELEC_FIRE_TEMP_HEAT1_CH03,DIELEC_FIRE_TEMP_HEAT2_CH01,DIELEC_FIRE_TEMP_HEAT2_CH02,DIELEC_FIRE_TEMP_HEAT2_CH03,DIELEC_FIRE_TEMP_KEEP_CH01,DIELEC_FIRE_TEMP_KEEP_CH03,DIELEC_FIRE_TEMP_ANEAL_CH01,DIELEC_FIRE_TEMP_ANEAL_CH03,DIELEC_FIRE_EXHAUST_HEAT1,DIELEC_FIRE_EXHAUST_HEAT2,DIELEC_FIRE_EXHAUST_HEAT4,DIELEC_FIRE_EXHAUST_HEAT5,DIELEC_FIRE_EXHAUST_HEAT6,DIELEC_FIRE_EXHAUST_HEAT7,MC_2AG_2RTD,MC_3BUS_1DEVELOP,MC_6PHOS_2G_2DRY,MC_6PHOS_4FIRE,MC_4DIELEC_1FIRE,LOT_ID,PANEL_ID,MC_2AG_2RTD,MC_3BUS_1DEVELOP,MC_6PHOS_2G_2DRY,MC_6PHOS_4FIRE,MC_4DIELEC_1FIRE,LOT_ID,PANEL_ID,MC_2AG_2RTD,MC_3BUS_1DEVELOP,MC_6PHOS_2G_2DRY,MC_6PHOS_4FIRE,MC_4DIELEC_1FIRE,LOT_ID,PANEL_ID
2505,46.0,137.0,76.0,101.0,329.0,371.0,28.5,93.0,59.8,59.7,61.2,23.1988,9.2,31.1388,6.54,34.6,2.0256,1.9975,47.1,138.9,105.2,54.0,27.0,31.7,82.0,394.0,406.0,421.0,441.0,480.0,480.0,480.0,475.0,444.0,392.0,370.0,4097.0,3957.0,4461.0,2491.0,296.0,341.0,349.0,454.0,452.0,473.0,568.0,582.0,574.0,531.0,2002.0,2133.0,3387.0,3270.0,3104.0,3201.0,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-06,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-06,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-06
2506,46.5,138.0,77.0,101.5,330.2,419.6,43.0,92.0,61.6531,62.2104,63.0208,23.5,9.2,30.8,6.55,35.3,2.035,1.9654,47.0,139.2,110.6,53.2,27.0,32.3,83.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,391.0,371.0,4128.0,3981.0,4463.0,2514.0,296.0,342.0,349.0,454.0,453.0,473.0,569.0,581.0,572.0,534.0,1999.0,2195.0,3418.0,3336.0,3207.0,3261.0,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-07,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-07,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-07
2507,46.0,138.0,78.7,102.1,375.4,349.7,45.0,92.0,61.8522,63.0356,62.9656,23.4833,9.2,31.4,6.55,34.9,2.0272,1.9973,45.0,138.7,103.7,59.6,31.1,30.0,81.0,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,393.0,373.0,4094.0,3997.0,4443.0,2485.0,296.0,342.0,349.0,454.0,453.0,473.0,568.0,581.0,569.0,534.0,2023.0,2183.0,3404.0,3330.0,3209.0,3137.0,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-08,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-08,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-08
2508,47.0,139.0,78.0,102.0,336.0,393.0,42.9,95.0,59.6489,63.1443,62.1841,23.1,9.2,31.0,6.55,32.3,2.0259,2.0002,46.8,139.1,105.7,56.6,30.6,30.8,82.0,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,393.0,371.0,4098.0,3967.0,4422.0,2503.0,296.0,342.0,349.0,454.0,453.0,473.0,571.0,582.0,571.0,535.0,2000.0,2149.0,3473.0,3330.0,3158.0,3139.0,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-09,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-09,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-09
2509,46.0,138.0,77.3,102.4,346.8,345.3,47.1,92.0,60.5729,61.6965,60.7129,23.4024,9.2,32.0,6.56,34.4,2.0225,2.0072,47.2,140.0,111.4,56.1,22.8,33.3,83.1,393.0,404.0,420.0,439.0,480.0,480.0,480.0,475.0,442.0,392.0,372.0,3621.0,4084.0,4457.0,2573.0,296.0,342.0,349.0,454.0,453.0,473.0,568.0,582.0,574.0,534.0,2096.0,2176.0,3411.0,3296.0,3580.0,3112.0,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-10,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-10,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-10
2510,45.2,138.0,76.9,100.0,385.9,328.5,44.0,92.0,60.7432,62.7295,60.9682,23.3795,9.1997,30.9364,6.55,32.8284,2.0293,2.0511,47.3,139.1,110.6,57.3,29.9,32.6,83.8,393.0,405.0,420.0,440.0,479.0,479.0,480.0,475.0,443.0,392.0,372.0,3647.0,4063.0,4477.0,2581.0,296.0,342.0,349.0,454.0,452.0,472.0,570.0,581.0,573.0,532.0,2172.0,2163.0,3446.0,3347.0,3382.0,3136.0,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-11,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-11,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-11
2511,46.0,138.0,79.0,103.0,370.0,324.0,42.5,93.0,61.7234,60.5968,63.1564,23.0766,9.2,31.3,6.54,34.8,2.0322,2.0103,44.9,138.7,101.7,57.0,26.4,34.8,80.1,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,445.0,393.0,372.0,4074.0,3980.0,4443.0,2483.0,296.0,342.0,349.0,454.0,452.0,472.0,572.0,582.0,575.0,534.0,2030.0,2165.0,4025.0,3256.0,3186.0,3201.0,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-12,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-12,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-12
2512,46.0,138.0,78.0,102.0,336.7,384.0,43.6,92.0,60.8729,61.5374,60.743,23.4019,9.1994,30.9243,6.55,33.4,2.0322,2.0717,47.2,138.8,106.9,52.8,33.0,34.0,83.6,394.0,406.0,421.0,441.0,480.0,480.0,480.0,475.0,442.0,391.0,371.0,4137.0,4009.0,4452.0,2516.0,296.0,342.0,349.0,454.0,453.0,473.0,573.0,582.0,575.0,533.0,2131.0,2156.0,3319.0,3848.0,3100.0,2901.0,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-13,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-13,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-13
2513,47.0,138.0,77.8,101.4,327.8,398.4,45.7,92.0,60.26,61.6011,60.5579,23.3579,9.1994,31.0316,6.5487,33.8674,2.0321,2.06,46.7,138.6,101.3,56.5,28.2,32.4,81.3,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,392.0,372.0,4098.0,3981.0,4454.0,2496.0,297.0,342.0,349.0,454.0,452.0,473.0,575.0,581.0,572.0,533.0,2163.0,2128.0,3269.0,3900.0,3037.0,2949.0,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-14,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-14,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-14
2514,45.8,138.0,77.3,102.8,319.6,414.4,46.8,93.0,60.0204,63.1949,63.4,23.5,9.2,31.4,6.55,34.9,2.0215,2.0001,48.7,141.7,114.8,62.4,32.1,33.9,84.5,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,393.0,373.0,4088.0,4018.0,4446.0,2488.0,297.0,342.0,349.0,454.0,454.0,472.0,572.0,581.0,576.0,539.0,2109.0,2172.0,3714.0,3842.0,3049.0,2967.0,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-15,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-15,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-15
2515,45.5,138.0,77.5,101.0,287.2,404.6,44.9,92.0,60.0337,61.2,60.5058,23.401,9.1995,31.025,6.5494,33.7865,2.0357,2.068,42.6,137.8,104.7,58.2,35.3,33.2,84.0,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,393.0,372.0,3654.0,4068.0,4464.0,2589.0,296.0,342.0,349.0,453.0,452.0,473.0,567.0,582.0,573.0,534.0,2032.0,2149.0,3516.0,3355.0,3130.0,3206.0,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-16,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-16,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-16
2516,46.0,138.0,78.0,101.1,408.2,351.6,45.4,92.0,62.5,63.7265,59.8878,23.3622,9.1991,30.9612,6.5506,34.0,2.0314,2.0571,48.0,141.0,110.8,52.4,32.8,35.0,84.0,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,392.0,371.0,4119.0,3994.0,4487.0,2521.0,298.0,342.0,349.0,453.0,452.0,472.0,578.0,584.0,576.0,530.0,2127.0,2159.0,3240.0,3903.0,3067.0,2954.0,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-17,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-17,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-17
2517,46.9,138.0,77.9,102.1,320.9,340.7,44.4,92.0,60.4579,60.6,60.5158,23.5,9.2,31.4,6.55,34.9,2.0195,2.0048,47.5,140.3,109.1,53.6,29.1,36.8,83.1,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,446.0,395.0,374.0,4108.0,3985.0,4448.0,2515.0,296.0,342.0,349.0,454.0,452.0,473.0,568.0,581.0,574.0,531.0,2027.0,2196.0,3522.0,3277.0,3133.0,3605.0,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-18,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-18,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-18
2518,46.0,139.0,78.6,102.1,374.9,373.8,44.9,92.9,60.8095,61.9926,60.4042,23.5,9.1992,30.6295,6.5494,34.6768,2.0274,2.0555,46.5,139.1,108.9,51.0,33.3,34.6,82.0,394.0,405.0,421.0,441.0,479.0,479.0,480.0,475.0,443.0,392.0,372.0,3657.0,4071.0,4460.0,2590.0,299.0,341.0,348.0,454.0,453.0,473.0,573.0,581.0,571.0,535.0,2110.0,2178.0,3284.0,3868.0,3036.0,2951.0,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-19,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-19,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-19
2519,47.0,138.0,76.8,100.6,306.8,447.2,46.0,92.0,63.5872,64.7,65.2309,23.4032,9.1995,31.1,6.5501,34.3989,2.0311,2.1,47.5,139.3,106.9,55.5,25.9,35.6,83.0,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,393.0,371.0,3647.0,4104.0,4494.0,2575.0,296.0,342.0,349.0,454.0,453.0,473.0,572.0,582.0,575.0,538.0,2154.0,2148.0,3254.0,3906.0,3036.0,2930.0,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-20,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-20,2호기,1호기,2호기,2호기,1호기,LOT-226,PNL-20
2520,46.1,138.0,78.0,100.9,372.4,343.5,44.6,92.0,60.2927,61.4583,61.4448,23.351,9.1995,31.0615,6.5509,34.4104,2.0271,2.043,47.4,140.0,109.9,57.5,31.3,33.8,83.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,391.0,371.0,3664.0,4081.0,4456.0,2596.0,296.0,343.0,349.0,454.0,453.0,473.0,573.0,580.0,573.0,529.0,2004.0,2223.0,3467.0,3399.0,3202.0,3212.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-01,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-01,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-01
2521,42.0,136.0,76.0,101.8,295.8,383.8,45.8,97.4,64.5,65.6937,62.7342,23.3481,9.2,30.3,6.54,32.8,2.0268,1.9965,45.2,139.5,107.7,59.2,30.5,35.1,83.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,445.0,393.0,371.0,4099.0,3992.0,4433.0,2510.0,296.0,342.0,349.0,454.0,453.0,473.0,570.0,583.0,571.0,528.0,2027.0,2159.0,3398.0,3316.0,3189.0,3171.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-02,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-02,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-02
2522,46.0,139.0,79.0,102.0,405.4,377.9,43.2,93.0,60.7857,62.5055,62.5,23.2,9.2,31.2,6.54,34.6,2.032,1.9897,47.1,138.9,105.2,54.0,27.0,31.7,82.0,394.0,406.0,421.0,441.0,480.0,480.0,480.0,475.0,444.0,392.0,370.0,4097.0,3957.0,4461.0,2491.0,295.0,342.0,349.0,454.0,453.0,473.0,572.0,582.0,573.0,538.0,2092.0,2160.0,3312.0,3926.0,3060.0,2872.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-03,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-03,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-03
2523,46.2,139.0,78.1,101.1,370.7,339.4,44.5,93.0,59.9,63.0151,64.0172,23.4484,9.2,31.4,6.55,34.9,2.0242,2.0008,47.1,139.7,107.9,56.9,31.2,32.5,82.8,394.0,406.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,392.0,371.0,3645.0,4075.0,4496.0,2587.0,296.0,342.0,349.0,455.0,453.0,473.0,575.0,582.0,576.0,539.0,2144.0,2163.0,3238.0,3830.0,3014.0,2921.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-04,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-04,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-04
2524,45.0,139.0,79.0,102.0,280.8,374.6,45.0,93.0,60.7,60.9,60.7129,23.1,9.2,31.6,6.55,34.5,2.0262,2.0091,48.8,140.5,112.9,55.4,26.8,36.2,85.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,446.0,395.0,374.0,4063.0,3950.0,4403.0,2468.0,296.0,341.0,348.0,453.0,452.0,471.0,576.0,584.0,576.0,533.0,2130.0,2239.0,3271.0,3766.0,3053.0,2852.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-05,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-05,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-05
2525,45.0,138.0,82.0,104.0,329.0,401.0,43.6,92.0,60.7352,63.7583,62.0954,23.5,9.1999,30.9565,6.5505,34.1676,2.0215,2.0514,47.2,139.8,108.3,57.8,35.5,33.2,82.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,392.0,371.0,3662.0,4095.0,4443.0,2596.0,296.0,342.0,349.0,454.0,453.0,473.0,576.0,583.0,573.0,535.0,2145.0,2135.0,3716.0,3914.0,3109.0,2875.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-06,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-06,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-06
2526,46.0,138.0,76.1,102.0,387.0,358.8,44.8,94.0,61.7484,62.0989,61.6021,23.3874,9.2,30.8,6.55,35.3,2.0,1.9972,45.9,138.1,104.6,60.2,36.0,31.2,82.0,393.0,405.0,420.0,439.0,480.0,480.0,480.0,475.0,444.0,392.0,369.0,4090.0,3957.0,4429.0,2502.0,296.0,342.0,349.0,455.0,454.0,474.0,567.0,581.0,571.0,536.0,1997.0,2208.0,3395.0,3545.0,3124.0,3181.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-07,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-07,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-07
2527,45.0,139.0,79.0,104.0,366.8,364.6,43.5,94.0,60.6,61.6753,61.7,23.1151,9.2,31.0,6.55,32.3,2.0296,2.0016,47.3,140.5,109.2,55.7,26.5,32.5,83.2,393.0,404.0,420.0,440.0,480.0,480.0,480.0,475.0,445.0,392.0,372.0,3641.0,4068.0,4468.0,2593.0,298.0,344.0,348.0,454.0,453.0,473.0,572.0,582.0,574.0,537.0,2355.0,2126.0,3265.0,3863.0,3072.0,2872.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-08,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-08,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-08
2528,45.0,138.0,75.0,99.0,362.0,389.0,42.2,92.0,59.9128,60.3745,62.0926,23.3936,9.2,30.8,6.55,35.3,2.0291,1.9984,48.0,141.0,115.0,55.0,33.1,33.7,84.7,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,392.0,372.0,4140.0,4021.0,4441.0,2525.0,295.0,341.0,348.0,455.0,455.0,474.0,574.0,584.0,569.0,528.0,1997.0,2183.0,3409.0,3278.0,3174.0,3242.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-09,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-09,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-09
2529,47.0,139.0,78.0,101.0,410.6,340.5,45.7,92.9,60.6416,60.1045,61.9146,23.3742,9.1997,30.8461,6.5,33.5831,2.0282,2.0669,48.1,140.7,110.6,57.5,30.3,35.4,84.8,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,391.0,371.0,4106.0,4022.0,4473.0,2508.0,296.0,342.0,349.0,454.0,453.0,473.0,569.0,582.0,569.0,533.0,2014.0,2148.0,3429.0,3329.0,3173.0,3261.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-10,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-10,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-10
2530,46.0,138.0,77.0,101.7,367.3,392.0,45.6,92.0,60.5297,61.3857,61.0352,23.3824,9.1993,31.0956,6.5496,33.7418,2.02,2.0499,46.0,137.6,99.7,59.0,27.6,31.0,80.2,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,392.0,372.0,4104.0,3988.0,4470.0,2629.0,296.0,341.0,349.0,454.0,452.0,472.0,571.0,581.0,569.0,533.0,2023.0,2162.0,3513.0,3279.0,3202.0,3466.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-11,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-11,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-11
2531,47.0,139.0,77.8,102.0,361.4,325.6,46.2,92.0,59.9925,60.3,60.4849,23.4183,9.1991,30.6957,6.55,33.6344,2.0277,2.06,46.6,138.8,109.2,52.6,29.8,32.2,83.8,393.0,404.0,419.0,439.0,480.0,480.0,480.0,475.0,443.0,392.0,372.0,3657.0,4070.0,4514.0,2585.0,296.0,342.0,349.0,454.0,452.0,473.0,569.0,583.0,571.0,533.0,1995.0,2175.0,3548.0,3430.0,3195.0,3213.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-12,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-12,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-12
2532,46.9,139.0,77.9,100.2,345.8,402.4,43.8,92.0,59.9313,61.1,62.5542,23.3552,9.1994,31.0781,6.5506,34.4781,2.0253,2.0434,47.8,140.1,110.9,57.3,30.8,33.3,84.1,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,443.0,391.0,371.0,3641.0,4097.0,4454.0,2579.0,296.0,343.0,349.0,454.0,452.0,472.0,576.0,583.0,570.0,527.0,2034.0,2188.0,4034.0,3389.0,3194.0,3139.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-13,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-13,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-13
2533,46.0,138.0,78.0,101.0,322.5,436.5,45.3,92.0,60.4152,60.3404,60.9333,23.4859,9.199,30.7566,6.5495,34.6444,2.0292,2.0528,47.9,139.9,111.5,57.0,30.4,29.5,83.0,393.0,405.0,419.0,439.0,480.0,480.0,480.0,475.0,446.0,393.0,373.0,4094.0,4008.0,4465.0,2500.0,296.0,342.0,349.0,454.0,453.0,473.0,574.0,581.0,575.0,534.0,2113.0,2163.0,3255.0,3846.0,3124.0,2903.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-14,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-14,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-14
2534,46.0,138.0,78.0,101.9,367.0,405.3,44.4,94.0,62.8,62.5,66.7161,23.5,9.1996,30.5914,6.5504,33.672,2.03,2.0535,47.3,140.0,109.4,54.9,30.4,32.4,82.9,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,393.0,372.0,4118.0,4029.0,4480.0,2504.0,296.0,342.0,349.0,454.0,453.0,473.0,575.0,582.0,578.0,537.0,2146.0,2174.0,3246.0,4414.0,3131.0,2898.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-15,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-15,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-15
2535,45.3,138.0,78.0,101.3,414.3,297.5,46.5,91.0,62.0968,63.3851,64.883,23.3085,9.2,31.9,6.55,34.6,2.0285,2.0089,47.8,140.6,113.0,56.9,29.3,32.9,84.2,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,393.0,371.0,4102.0,4206.0,4453.0,2522.0,297.0,342.0,348.0,454.0,453.0,473.0,575.0,581.0,572.0,536.0,2110.0,2151.0,3303.0,3784.0,3041.0,2975.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-16,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-16,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-16
2536,45.1,139.0,78.9,102.0,365.7,365.3,44.3,93.0,59.68899999999999,62.8264,61.8835,23.5,9.2,31.4,6.55,34.9,2.0245,2.0043,47.0,140.7,110.6,55.2,33.2,36.0,83.0,394.0,405.0,421.0,443.0,480.0,480.0,480.0,475.0,446.0,393.0,372.0,4103.0,4025.0,4470.0,2515.0,296.0,342.0,349.0,453.0,453.0,473.0,571.0,583.0,574.0,529.0,2031.0,2143.0,3418.0,3333.0,3219.0,3393.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-17,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-17,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-17
2537,45.8,138.0,78.9,103.0,360.6,400.6,45.2,92.0,61.6067,64.3,64.7333,23.49,9.2,31.4,6.55,34.9,2.0284,2.0024,47.3,139.8,107.7,55.4,29.9,32.8,82.6,393.0,405.0,420.0,440.0,480.0,480.0,481.0,475.0,444.0,392.0,372.0,4093.0,4029.0,4470.0,2497.0,296.0,342.0,349.0,451.0,453.0,473.0,572.0,583.0,575.0,534.0,1991.0,2195.0,3434.0,3265.0,3577.0,3229.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-18,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-18,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-18
2538,46.8,139.0,78.0,101.0,392.3,352.5,46.2,93.0,60.6175,61.6577,61.799,23.399,9.2,30.8,6.55,35.3,2.0307,1.9921,47.9,140.0,107.9,54.9,30.9,31.0,83.8,393.0,405.0,420.0,440.0,479.0,479.0,480.0,475.0,447.0,396.0,374.0,3627.0,4054.0,4410.0,2576.0,295.0,342.0,349.0,454.0,453.0,472.0,577.0,583.0,571.0,536.0,2077.0,2027.0,3150.0,3548.0,2942.0,2714.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-19,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-19,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-19
2539,44.1,139.0,80.9,103.9,337.2,392.3,44.5,92.1,61.0,61.75,61.6194,23.101,9.2,31.0,6.55,32.3,2.0339,1.9942,46.5,139.3,107.7,53.2,26.2,31.8,82.7,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,444.0,392.0,371.0,4146.0,3961.0,4453.0,2491.0,296.0,342.0,349.0,455.0,453.0,473.0,575.0,583.0,576.0,532.0,2135.0,2115.0,3220.0,3767.0,3005.0,2935.0,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-20,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-20,2호기,1호기,1호기,1호기,3호기,LOT-227,PNL-20
2540,46.0,139.0,79.0,101.0,382.0,334.0,44.0,92.0,61.3083,61.6656,61.7875,23.3,9.2,31.9,6.55,34.6,2.0206,2.0034,46.4,139.0,108.4,55.2,31.1,35.4,82.3,393.0,405.0,420.0,440.0,480.0,480.0,480.0,475.0,445.0,393.0,372.0,4101.0,4015.0,4423.0,2503.0,295.0,341.0,349.0,454.0,453.0,473.0,567.0,581.0,571.0,536.0,2025.0,2160.0,3425.0,3326.0,3191.0,3110.0,1호기,1호기,1호기,3호기,3호기,LOT-228,PNL-01,1호기,1호기,1호기,3호기,3호기,LOT-228,PNL-01,1호기,1호기,1호기,3호기,3호기,LOT-228,PNL-01
